0,Title,Enrollment,Stars,Link,Website
1841,Diseño y Creación de un Emprendimiento Social,21000,4.9,https://www.coursera.org/,Coursera
1842,"Modern Robotics:  Mechanics, Planning, and Control",21000,4.7,https://www.coursera.org/,Coursera
1843,Nanotechnology: A Maker’s Course,21000,4.8,https://www.coursera.org/,Coursera
1844,Object-Oriented Data Structures in C++,21000,4.7,https://www.coursera.org/,Coursera
1845,Python Classes and Inheritance,21000,4.7,https://www.coursera.org/,Coursera
1846,Психолингвистика (Psycholinguistics),21000,4.8,https://www.coursera.org/,Coursera
1847,Unsupervised Machine Learning Hidden Markov Models in Python,20941,4.7,https://www.udemy.com/course/unsupervised-machine-learning-hidden-markov-models-in-python/,Udemy
1848,Caer o No caer. El Secreto de las Estructuras.,"20,939",4.5,https://www.edx.org/course/caer-o-no-caer-el-secreto-de-las-estructuras,edX
1849,Learn Microsoft Edge,20933,3.4,https://www.udemy.com/course/learn-microsoft-edge/,Udemy
1850,The Complete Android Developer Course : From Zero to Hero,20923,4.4,https://www.udemy.com/course/the-complete-android-developer-course-from-zero-to-hero/,Udemy
1851,Machine Learning for Absolute Beginners - Level 2,20897,4.2,https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-2/,Udemy
1852,Full Stack Web Development Masterclass: Beginner To Advanced,20845,4.5,https://www.udemy.com/course/the-complete-web-developer-masterclass-beginner-to-advanced/,Udemy
1853,Introduction to Astrophysics,"20,802",4.7,https://www.edx.org/course/introduction-to-astrophysics,edX
1854,Learn SQL From Scratch,20789,2.2,https://www.udemy.com/course/learn-sql-from-scratch-z/,Udemy
1855,Tensorflow 2.0: Deep Learning and Artificial Intelligence,20734,4.6,https://www.udemy.com/course/deep-learning-tensorflow-2/,Udemy
1856,The Complete Developer Bootcamp,20668,4,https://www.udemy.com/course/the-complete-developer-bootcamp/,Udemy
1857,Complete Java SE 8 Developer Bootcamp - OCA Prep Included,20661,4.5,https://www.udemy.com/course/learn-java-se-8-and-prepare-for-the-java-associate-exam/,Udemy
1858,C# Basics for Beginners: Introduction to Programming with C#,20646,4.7,https://www.udemy.com/course/c-sharp-introduction/,Udemy
1859,React Front To Back,20637,4.7,https://www.udemy.com/course/modern-react-front-to-back/,Udemy
1860,Introducción a la Regulación Emocional basada en Mindfulness,"20,634",4.7,https://www.edx.org/course/introduccion-a-la-regulacion-emocional-basada-en-m,edX
1861,Machine Learning for Absolute Beginners - Level 1,20629,4.4,https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-1/,Udemy
1862,Setup XAMPP run a local server web development,20598,4.5,https://www.udemy.com/course/setup-xampp-local-server/,Udemy
1863,Cluster Analysis and Unsupervised Machine Learning in Python,20578,4.5,https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,Udemy
1864,50 Python Source Codes Explained,20577,4.1,https://www.udemy.com/course/50-python-source-codes-explained/,Udemy
1865,"Flutter Complete with Dart, Firebase & built Weather App",20573,4.2,https://www.udemy.com/course/flutter-complete-with-dart-firebase-built-weather-app/,Udemy
1866,"Flutter Complete with Dart, Firebase & built Weather App",20573,4.2,https://www.udemy.com/course/flutter-complete-with-dart-firebase-built-weather-app/,Udemy
1867,Mastering Data Science and Machine Learning Fundamentals,20527,4.3,https://www.udemy.com/course/mastering-data-science-and-machine-learning-fundamentals/,Udemy
1868,Learn Node.js From Scratch,20515,3.4,https://www.udemy.com/course/complete-nodejs-course-zero-to-hero-s/,Udemy
1869,Databases: Relational Databases and SQL,"20,502",4.6,https://www.edx.org/course/databases-5-sql,edX
1870,CSS Flexbox in Depth 2020,20489,4.4,https://www.udemy.com/course/flexbox-in-depth/,Udemy
1871,CSS Flexbox in Depth 2020,20489,4.4,https://www.udemy.com/course/flexbox-in-depth/,Udemy
1872,Build Your Own First Person Shooter / Survival Game in Unity,20459,4.4,https://www.udemy.com/course/build-your-own-first-person-shooter-survival-game-in-unity/,Udemy
1873,Machine Learning with Javascript,20449,4.7,https://www.udemy.com/course/machine-learning-with-javascript/,Udemy
1874,Research Methods: An Engineering Approach,"20,444",4.5,https://www.edx.org/course/research-methods-an-engineering-approach,edX
1875,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,20429,4.6,https://www.udemy.com/course/cpp-deep-dive/,Udemy
1876,Linear Regression and Logistic Regression using R Studio,20419,4.3,https://www.udemy.com/course/linear-regression-and-logistic-regression-r-studio-starttech/,Udemy
1877,Introduction to PHP Programming Language,20415,4.5,https://www.udemy.com/course/introduction-to-php-programming-training-course/,Udemy
1878,"Deep Learning: Advanced Computer Vision (GANs, SSD, +More!)",20414,4.6,https://www.udemy.com/course/advanced-computer-vision/,Udemy
1879,The Business of Mining,"20,406",4.8,https://www.edx.org/course/the-business-of-mining,edX
1880,The Complete Android Oreo and Nougat App Tutorials,20367,4,https://www.udemy.com/course/android-smartherd/,Udemy
1881,StudioX: Creating a Course with edX Studio,"20,355",4.8,https://www.edx.org/course/studiox-creating-a-course-with-edx-studio,edX
1882,Relational Database Design,20326,4.3,https://www.udemy.com/course/relational-database-design/,Udemy
1883,Angular 2 Crash Course with TypeScript,20323,4.4,https://www.udemy.com/course/angular-2-crash-course/,Udemy
1884,Master HTML in 60 mins,20317,4.2,https://www.udemy.com/course/master-html-in-70-mins/,Udemy
1885,Build an Amazon Affiliate E-Commerce Store from Scratch,20314,4,https://www.udemy.com/course/build-an-amazon-affiliate-e-commerce-store-from-scratch/,Udemy
1886,Learn Firefox,20314,4.5,https://www.udemy.com/course/learn-firefox/,Udemy
1887,Learn Java From Scratch,20309,3.4,https://www.udemy.com/course/learn-java-from-scratch-q/,Udemy
1888,Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,"20,261",4.7,https://www.edx.org/course/rinones-conoce-sus-funciones-para-mejorar-tu-salud,edX
1889,Introduction to Data Structures & Algorithms in Java,20258,4.2,https://www.udemy.com/course/introduction-to-data-structures-algorithms-in-java/,Udemy
1890,Angular and Node.js Integration,20220,4.1,https://www.udemy.com/course/angular-and-nodejs-integration/,Udemy
1891,The Web Development Bootcamp For Beginners,20209,2.7,https://www.udemy.com/course/complete-web-development-course-beginner-to-expert-x/,Udemy
1892,Complete Python 3 for Beginners,20199,4.1,https://www.udemy.com/course/complete-python-for-beginners/,Udemy
1893,Seguridad Vial en América Latina y el Caribe: de la teoría a la acción,"20,189",4.1,https://www.edx.org/course/seguridad-vial-en-america-latina-y-el-caribe-de-la,edX
1894,"Algorithms: Design and Analysis, Part 1","20,163",4.1,https://www.edx.org/course/algorithms-design-and-analysis,edX
1895,Make An RPG With GameMaker Studio 2,20124,3.6,https://www.udemy.com/course/gamemakerstudio2rpg/,Udemy
1896,The Total Kotlin Course : Learn Kotlin Today,20090,4.5,https://www.udemy.com/course/the-total-kotlin-course-learn-kotlin-today/,Udemy
1897,Solar Energy: Integration of Photovoltaic Systems in Microgrids,"20,068",4.5,https://www.edx.org/course/solar-energy-integration-of-photovoltaic-systems-i,edX
1898,Linear Regression and Logistic Regression in Python,20061,4.1,https://www.udemy.com/course/linear-regression-and-logistic-regression-in-python-starttech/,Udemy
1899,Website Design: Build Your WordPress Site in just 30 Minutes,20061,3.2,https://www.udemy.com/course/the-ultimate-guide-to-wordpress-websites-for-beginners/,Udemy
1900,The Hardware of a Quantum Computer,"20,052",4,https://www.edx.org/course/hardware-of-quantum-computer,edX
1901,Linked List Data Structure using Python,20028,4.4,https://www.udemy.com/course/python-linked-list/,Udemy
1902,Create a PHP Login and Registration System From Scratch 2020,20011,4.1,https://www.udemy.com/course/create-php-ajax-js-jquery-mysql-login-system-today/,Udemy
1903,Deep Learning with Python and Keras,20009,4.2,https://www.udemy.com/course/deep-learning-with-python-and-keras/,Udemy
1904,Hibernate: Advanced Development Techniques,20004,4.7,https://www.udemy.com/course/hibernate-tutorial-advanced/,Udemy
1905,Anatomy: Musculoskeletal and Integumentary Systems,20000,4.8,https://www.coursera.org/,Coursera
1906,Entrepreneurship Strategy: From Ideation to Exit,20000,4.8,https://www.coursera.org/,Coursera
1907,Fintech: Foundations & Applications of Financial Technology,20000,4.6,https://www.coursera.org/,Coursera
1908,Fundamentals of Immunology,20000,4.7,https://www.coursera.org/,Coursera
1909,International Organizations Management,20000,4.8,https://www.coursera.org/,Coursera
1910,Introduction to Computer Programming,20000,4.3,https://www.coursera.org/,Coursera
1911,Pricing Strategy Optimization,20000,4.8,https://www.coursera.org/,Coursera
1912,"Sleep: Neurobiology, Medicine, and Society",20000,4.8,https://www.coursera.org/,Coursera
1913,Informatica Tutorial: Beginner to Expert Level,19979,4.3,https://www.udemy.com/course/informatica-tutorial-beginner-to-expert-level/,Udemy
1914,Unity & C# - Build A Complete 2D Mobile Platformer Game,19957,4.5,https://www.udemy.com/course/unity-2d-course-build-a-mobile-platformer-game-from-scratch/,Udemy
1915,The Conquest of Space: Space Exploration and Rocket Science,"19,926",4.6,https://www.edx.org/course/the-conquest-of-space-space-exploration-and-rocket,edX
1916,Unlocking Information Security: Part I,"19,905",4.7,https://www.edx.org/course/unlocking-information-security-part-i,edX
1917,Build A Restaurant Site With Python and Django,19896,4.3,https://www.udemy.com/course/build-a-restuarnt-site-with-python-and-django/,Udemy
1918,Streaming Big Data with Spark Streaming & Scala - Hands On!,19895,4.6,https://www.udemy.com/course/taming-big-data-with-spark-streaming-hands-on/,Udemy
1919,Game Graphics - For beginners. Create amazing art-free tools,19875,4.7,https://www.udemy.com/course/create-2d-game-with-inkscape/,Udemy
1920,Python Hacking Course For Ethical Hackers,19853,3.1,https://www.udemy.com/course/the-python-3-bootcamp-j/,Udemy
1921,Python - The Practical Guide,19841,4.6,https://www.udemy.com/course/learn-python-by-building-a-blockchain-cryptocurrency/,Udemy
1922,The Complete Machine Learning Course with Python,19809,4.3,https://www.udemy.com/course/machine-learning-course-with-python/,Udemy
1923,The Hands On Machine Learning Course,19788,3.1,https://www.udemy.com/course/learn-machine-learning-from-scratch-practically/,Udemy
1924,Take-off: Master Data Science with Python in 10 Hours | 2020,19783,4.4,https://www.udemy.com/course/python-take-off-with-data-science/,Udemy
1925,Learn Spring Boot - Rapid Spring Application Development,19729,4.2,https://www.udemy.com/course/spring-boot-intro/,Udemy
1926,Music For Wellness,"19,728",4.7,https://www.edx.org/course/music-for-wellness,edX
1927,Complete Angular Course,19722,2.2,https://www.udemy.com/course/complete-angular-course-go-from-beginner-to-advanced/,Udemy
1928,Buyer Behaviour and Analysis,"19,717",4.8,https://www.edx.org/course/buyer-behaviour-and-analysis,edX
1929,Java Memory Management,19697,4.5,https://www.udemy.com/course/java-memory-management/,Udemy
1930,The Complete Sass & SCSS Course: From Beginner to Advanced,19694,4.3,https://www.udemy.com/course/sasscourse/,Udemy
1931,Django 2.2 & Python | The Ultimate Web Development Bootcamp,19688,4.5,https://www.udemy.com/course/the-ultimate-beginners-guide-to-django-django-2-python-web-dev-website/,Udemy
1932,Gestión de personas: Recursos Humanos,"19,687",4.7,https://www.edx.org/course/gestion-de-personas-recursos-humanos,edX
1933,Advanced SQL : SQL Expert Certification Preparation Course,19673,4.3,https://www.udemy.com/course/sql-advanced/,Udemy
1934,Nuxt.js - Vue.js on Steroids,19672,4.6,https://www.udemy.com/course/nuxtjs-vuejs-on-steroids/,Udemy
1935,Robot Framework with Python All You Need To Know,19669,4.3,https://www.udemy.com/course/robot-framework/,Udemy
1936,Build a new and modern looking Responsive websites​,19663,4.2,https://www.udemy.com/course/build-a-new-and-modern-looking-responsive-websites/,Udemy
1937,Learning Algorithms in JavaScript from Scratch,19663,4.6,https://www.udemy.com/course/learning-algorithms-in-javascript-from-scratch/,Udemy
1938,Apache Kafka Series - Kafka Connect Hands-on Learning,19652,4.6,https://www.udemy.com/course/kafka-connect/,Udemy
1939,Automated Multiple Face Recognition AI Using Python,19639,3.6,https://www.udemy.com/course/automated-multiple-face-recognition-ai-using-python/,Udemy
1940,Automated Multiple Face Recognition AI Using Python,19639,3.6,https://www.udemy.com/course/automated-multiple-face-recognition-ai-using-python/,Udemy
1941,"Build chatbots for Android using Dialogflow,Android studio",19626,3.8,https://www.udemy.com/course/assistant-and-chatbots-for-android-using-dialogueflow/,Udemy
1942,"Build chatbots for Android using Dialogflow,Android studio",19626,3.8,https://www.udemy.com/course/assistant-and-chatbots-for-android-using-dialogueflow/,Udemy
1943,Android App Development using Kotlin,19620,4.4,https://www.udemy.com/course/android-app-development-using-kotlin/,Udemy
1944,Secured Login Registration System in PHP - Email Activation,19614,4,https://www.udemy.com/course/secured-login-registration-system-in-php/,Udemy
1945,Habilidades de negociación y comunicación efectiva,"19,614",4.8,https://www.edx.org/course/habilidades-de-negociacion-y-comunicacion-efectiva,edX
1946,Social Work Practice: Advocating Social Justice and Change,"19,603",4.7,https://www.edx.org/course/social-work-practice-advocating-social-justice-and,edX
1947,Python 3.7 Bootcamp| Beginner to Intermediate level | A to Z,19528,3.7,https://www.udemy.com/course/python-from-absolute-beginner-to-intermediate-level-a-to-z/,Udemy
1948,Energy Principles and Renewable Energy,"19,520",4.3,https://www.edx.org/course/energy-principles-and-renewable-energy,edX
1949,Introduction to Web Development,19511,4.3,https://www.udemy.com/course/introduction-to-web-development/,Udemy
1950,Selenium WebDriver with Java & Cucumber BDD,19500,4.2,https://www.udemy.com/course/automate-tests-using-selenium-webdriver-with-java-cucumber/,Udemy
1951,Learn DevOps with Jenkins All in One Guide,19494,4.2,https://www.udemy.com/course/learn-devops-with-jenkins-all-in-one-guide/,Udemy
1952,Flutter intermediate course learn new widgets,19478,3.9,https://www.udemy.com/course/free-flutter-intermediate-course/,Udemy
1953,How To Make A Wordpress Website - Divi Theme Tutorial,19471,4.5,https://www.udemy.com/course/how-to-make-a-wordpress-website-2018-divi-theme-tutorial/,Udemy
1954,Complete Tensorflow 2 and Keras Deep Learning Bootcamp,19467,4.7,https://www.udemy.com/course/complete-tensorflow-2-and-keras-deep-learning-bootcamp/,Udemy
